,translate,tactic,media_dist,citizen_dist,epsilon,graph_type,ba-m,repetition,lr-intercept,lr-slope,var,start,end,delta,max,polarized
931,2,appeal-median,normal,polarized,1,barabasi-albert,3,1,2.9640294167790477,-0.056992721536040854,4.426629,11.827778,1.0020001,-10.825778,11.827778,0
932,2,appeal-median,normal,polarized,2,ba-homophilic,3,0,4.392279672047311,-0.046502127755281605,15.3496895,10.638611,2.6755555,-7.9630556,10.638611,0
933,2,appeal-median,normal,polarized,2,ba-homophilic,3,1,3.326958003716591,-0.06640328667282519,1.855399,12.138611,0.84444445,-11.294167,12.138611,0
934,2,appeal-median,normal,polarized,2,barabasi-albert,3,0,7.096205697160322,-0.11036526828869435,20.026175,12.096222,2.6364446,-9.459778,12.096222,0
935,2,appeal-median,normal,polarized,2,barabasi-albert,3,1,3.052534037855416,-0.049915174499356375,2.3094206,11.638611,1.2506666,-10.387944,11.638611,0
940,2,appeal-median,polarized,normal,1,ba-homophilic,3,0,0.5140829996443264,-0.010004670917987825,0.119488895,3.2581668,0.17422222,-3.0839446,3.2581668,0
941,2,appeal-median,polarized,normal,1,ba-homophilic,3,1,0.7701145428518005,-0.0221209652067849,0.3248809,2.9890556,1.4791142e-30,-2.9890556,2.9890556,0
948,2,appeal-median,polarized,uniform,0,ba-homophilic,3,0,3.1692101179564522,-0.03897585848337925,12.591626,10.426666,1.8666666,-8.559999,10.426666,0
949,2,appeal-median,polarized,uniform,0,ba-homophilic,3,1,5.308490303307098,-0.027523450247302857,34.893024,10.409722,4.3567777,-6.0529447,10.409722,0
950,2,appeal-median,polarized,uniform,0,barabasi-albert,3,0,7.052816301808997,-0.032898499156554906,33.988697,11.254444,5.800611,-5.453833,11.254444,0
951,2,appeal-median,polarized,uniform,0,barabasi-albert,3,1,2.628498296707105,-0.04745870995305784,1.6926492,10.183056,0.8426666,-9.340389,10.183056,0
952,2,appeal-median,polarized,uniform,1,ba-homophilic,3,0,3.694367513262848,-0.07872860092383163,3.5771863,9.678889,0.8,-8.878889,9.678889,0
953,2,appeal-median,polarized,uniform,1,ba-homophilic,3,1,4.031698664299144,-0.06555722882844744,4.6064763,11.854167,1.5982221,-10.255945,11.854167,0
954,2,appeal-median,polarized,uniform,1,barabasi-albert,3,0,6.401032425519388,-0.03210792377523708,22.213474,11.366,5.183111,-6.182889,11.366,0
955,2,appeal-median,polarized,uniform,1,barabasi-albert,3,1,7.312788222889735,-0.03802011295681087,43.8563,11.629277,5.9246664,-5.704611,11.629277,0
956,2,appeal-median,polarized,uniform,2,ba-homophilic,3,0,3.919146788425935,-0.042173498680149274,1.7608063,10.298611,2.2355556,-8.063055,10.298611,0
957,2,appeal-median,polarized,uniform,2,ba-homophilic,3,1,4.32679780126517,-0.043805028237908133,17.268492,11.126667,2.8,-8.326667,11.126667,0
958,2,appeal-median,polarized,uniform,2,barabasi-albert,3,0,3.843876392593211,-0.04712381710294146,18.254274,11.076389,2.2213333,-8.855056,11.076389,0
959,2,appeal-median,polarized,uniform,2,barabasi-albert,3,1,3.3097319237067513,-0.0405694524303281,2.880699,10.368834,1.8115555,-8.557278,10.368834,0
960,2,appeal-median,polarized,polarized,0,ba-homophilic,3,0,6.779783975664488,-0.04494600248552557,93.767944,11.273334,5.1375,-6.1358337,11.273334,0
961,2,appeal-median,polarized,polarized,0,ba-homophilic,3,1,6.860733760787711,-0.032048304285938384,50.38833,11.908889,5.749778,-6.159111,11.908889,0
962,2,appeal-median,polarized,polarized,0,barabasi-albert,3,0,6.513186756482132,-0.03995670927056362,23.091005,11.8475,4.88,-6.9674997,11.8475,0
963,2,appeal-median,polarized,polarized,0,barabasi-albert,3,1,3.5966951690647937,-0.040386894946724046,19.047956,11.943334,2.222222,-9.721111,11.943334,0
964,2,appeal-median,polarized,polarized,1,ba-homophilic,3,0,3.314426203299073,-0.07662637330827671,1.543525,11.267777,0.5208889,-10.746888,11.267777,0
965,2,appeal-median,polarized,polarized,1,ba-homophilic,3,1,9.255710440703286,-0.010463058160980363,18.773918,11.937333,8.886833,-3.0505,11.937333,0
966,2,appeal-median,polarized,polarized,1,barabasi-albert,3,0,5.796851316368598,-0.035870654507460104,14.267006,13.273334,4.464611,-8.8087225,13.273334,0
967,2,appeal-median,polarized,polarized,1,barabasi-albert,3,1,5.318658791336359,-0.026407131868250236,28.478819,11.793945,4.4,-7.393945,11.793945,0
968,2,appeal-median,polarized,polarized,2,ba-homophilic,3,0,5.762052176764648,-0.025206971103789045,24.58106,12.279722,4.845333,-7.434389,12.279722,0
969,2,appeal-median,polarized,polarized,2,ba-homophilic,3,1,7.816108096239254,-0.029939629438236293,26.563826,12.648889,6.662444,-5.9864445,12.648889,0
970,2,appeal-median,polarized,polarized,2,barabasi-albert,3,0,6.307265956297539,-0.03159047562612128,22.047766,11.929277,5.035556,-6.8937216,11.929277,0
971,2,appeal-median,polarized,polarized,2,barabasi-albert,3,1,4.400777446917999,-0.03611336818108193,15.755577,10.971945,3.152,-7.819945,10.971945,0
0,0,broadcast-brain,uniform,normal,0,ba-homophilic,3,0,3.2515668854634328,0.001115232786981229,0.17580204,3.1897779,3.4029446,0.21316671,3.4267776,0
1,0,broadcast-brain,uniform,normal,0,ba-homophilic,3,1,2.7512501906125975,0.008329817331754245,0.39721698,2.929278,3.1576111,0.22833323,3.191833,0
2,0,broadcast-brain,uniform,normal,0,barabasi-albert,3,0,3.190419313235161,0.003966801803036512,0.09597141,3.1754446,3.3642776,0.188833,3.4322777,0
38,0,broadcast-brain,normal,normal,0,barabasi-albert,3,0,2.5066923313011413,-0.007755274729491359,0.06376006,2.558889,2.1906667,-0.36822224,2.6672223,0
41,0,broadcast-brain,normal,normal,1,ba-homophilic,3,1,2.6946698024441935,-0.00983101954826942,0.32419214,2.9948888,2.2947779,-0.7001109,2.9948888,0
42,0,broadcast-brain,normal,normal,1,barabasi-albert,3,0,1.6726003248767076,-0.0035525097350729003,0.049179137,2.0208333,1.5680555,-0.45277774,2.0208333,0
44,0,broadcast-brain,normal,normal,2,ba-homophilic,3,0,3.209093482066424,-0.008421908741083622,1.1617192,3.2683334,2.7513335,-0.51699996,3.2712224,0
45,0,broadcast-brain,normal,normal,2,ba-homophilic,3,1,2.989425858401245,-0.007979954292331885,0.04451126,2.6363888,2.487,-0.14938879,3.0056112,0
47,0,broadcast-brain,normal,normal,2,barabasi-albert,3,1,2.999846883488996,-0.0031689095820776475,0.1633565,2.9198334,3.1582778,0.23844433,3.1582778,0
181,0,appeal-mean,polarized,normal,0,ba-homophilic,3,1,3.0573386441168924,-0.008328709494474248,0.8891933,3.2760003,2.7117221,-0.5642781,3.2760003,0
182,0,appeal-mean,polarized,normal,0,barabasi-albert,3,0,2.8793534225647988,0.008160068201263564,0.7068211,2.9714446,3.174389,0.20294428,3.2695,0
183,0,appeal-mean,polarized,normal,0,barabasi-albert,3,1,2.4581590944825256,0.0005313251245075754,1.6203753,2.7697225,2.5019999,-0.2677226,2.7697225,0
219,0,appeal-median,uniform,normal,0,barabasi-albert,3,1,2.7834622744881012,-0.002327770820030799,0.674815,2.7345555,2.6946113,-0.039944172,2.8500557,0
288,0,appeal-median,polarized,normal,0,ba-homophilic,3,0,2.1209134825394345,-0.005843248475191281,0.55992126,2.3999445,2.0102777,-0.3896668,2.3999445,0
289,0,appeal-median,polarized,normal,0,ba-homophilic,3,1,2.6540551611740666,-0.0008677819411679093,1.2434379,2.8128335,2.5865557,-0.22627783,2.8128335,0
291,0,appeal-median,polarized,normal,0,barabasi-albert,3,1,2.4783124727720947,-0.005594460694498607,1.5909289,2.9566667,2.3168335,-0.6398332,2.9566667,0
324,1,broadcast-brain,uniform,normal,0,ba-homophilic,3,0,5.330212896226218,-0.006046556369211878,3.674374,3.2268891,5.037222,1.8103328,6.3435555,0
325,1,broadcast-brain,uniform,normal,0,ba-homophilic,3,1,4.873602727599454,0.0060441267436446115,2.2147152,2.7430556,5.609389,2.8663332,6.673889,0
327,1,broadcast-brain,uniform,normal,0,barabasi-albert,3,1,4.763355420725378,0.009597068782305826,7.3910995,2.682,6.674834,3.9928339,6.674834,0
339,1,broadcast-brain,uniform,uniform,0,barabasi-albert,3,1,6.737729088753057,0.001152841257293835,2.2739859,9.558611,5.3152227,-4.243388,9.558611,0
360,1,broadcast-brain,normal,normal,0,ba-homophilic,3,0,1.8126613253202195,-0.007687716581163365,0.3375714,2.9052777,1.2608888,-1.6443889,2.9052777,0
361,1,broadcast-brain,normal,normal,0,ba-homophilic,3,1,2.290628263763353,-0.003550010428709142,0.527422,2.8266668,1.7448334,-1.0818335,3.1760554,0
362,1,broadcast-brain,normal,normal,0,barabasi-albert,3,0,1.674751763969525,-0.0004918569029726066,0.63909113,2.2377777,1.5963888,-0.6413889,2.6079445,0
363,1,broadcast-brain,normal,normal,0,barabasi-albert,3,1,1.4290935558970697,-0.00298731489958267,0.45477808,2.800611,1.5306666,-1.2699444,2.800611,0
364,1,broadcast-brain,normal,normal,1,ba-homophilic,3,0,2.1694343041510606,-0.0016389404486746835,0.7538655,3.4076111,1.9764446,-1.4311665,3.4076111,0
366,1,broadcast-brain,normal,normal,1,barabasi-albert,3,0,1.9574957874745444,-0.006636083449713247,1.3012654,2.8273335,1.6356109,-1.1917225,2.8273335,0
367,1,broadcast-brain,normal,normal,1,barabasi-albert,3,1,3.2962182483342257,-0.0010321719182562502,0.8634128,3.1875,3.906889,0.71938896,4.2070556,0
368,1,broadcast-brain,normal,normal,2,ba-homophilic,3,0,2.264361149944691,0.0010258584000945629,0.89545196,2.6381664,2.2203336,-0.41783285,3.5993333,0
369,1,broadcast-brain,normal,normal,2,ba-homophilic,3,1,2.5137440825659403,-0.0003203526449419256,0.8824988,2.2026112,2.2106667,0.0080554485,3.413444,0
370,1,broadcast-brain,normal,normal,2,barabasi-albert,3,0,2.2323748304833115,-0.0032963444636418286,0.87098515,3.1655555,1.7952223,-1.3703332,3.5507221,0
371,1,broadcast-brain,normal,normal,2,barabasi-albert,3,1,2.6438749283327416,0.002323389884033895,1.1807669,3.0052779,2.3357778,-0.6695001,3.8479443,0
399,1,broadcast-brain,polarized,normal,0,barabasi-albert,3,1,6.0067480953570405,-0.006964393827170805,3.2451916,3.0413888,4.6804442,1.6390555,7.2416105,0
443,1,appeal-mean,uniform,normal,2,barabasi-albert,3,1,0.36648272456345604,-0.00929769693490337,0.016482463,2.5243888,0.0495,-2.4748888,2.5243888,0
473,1,appeal-mean,normal,normal,1,ba-homophilic,3,1,0.6219800443221362,-0.009836238698182603,0.031280383,2.5115001,0.24650002,-2.265,2.5115001,0
475,1,appeal-mean,normal,normal,1,barabasi-albert,3,1,0.34040828095257375,-0.009884610165298256,0.006109934,2.4517221,0.0,-2.4517221,2.4517221,0
479,1,appeal-mean,normal,normal,2,barabasi-albert,3,1,0.7150451689059559,-0.009204987786474274,0.014831519,2.6608334,0.3495,-2.3113334,2.6608334,0
545,1,appeal-median,uniform,normal,1,ba-homophilic,3,1,1.8685061994541103,-0.005960293161383582,4.3646007,2.290889,1.6229999,-0.6678891,2.290889,0
613,1,appeal-median,polarized,normal,0,ba-homophilic,3,1,3.582353231234428,0.006916413803445809,15.226981,3.0295,3.8456664,0.8161664,4.1301665,0
618,1,appeal-median,polarized,normal,1,barabasi-albert,3,0,2.674680633422656,-0.005705222457782175,8.813782,2.822611,2.4775,-0.34511113,3.1887777,0
652,2,broadcast-brain,uniform,normal,1,ba-homophilic,3,0,5.6906489016962984,0.003074350357055667,12.037094,2.941111,6.271444,3.3303328,9.609889,0
655,2,broadcast-brain,uniform,normal,1,barabasi-albert,3,1,8.069190170070884,0.0027782329930439256,21.490309,2.719,9.585444,6.8664446,11.641055,0
656,2,broadcast-brain,uniform,normal,2,ba-homophilic,3,0,4.510502786478126,0.0007993240270139939,8.827302,2.6655555,2.6327221,-0.032833338,7.6236115,0
659,2,broadcast-brain,uniform,normal,2,barabasi-albert,3,1,6.667998436169746,-0.005801551698020136,10.196215,3.2030556,1.6527221,-1.5503335,12.336444,0
663,2,broadcast-brain,uniform,uniform,0,barabasi-albert,3,1,6.4038244983909,0.00452226897710049,12.974455,10.401944,4.691334,-5.7106104,10.401944,0
666,2,broadcast-brain,uniform,uniform,1,barabasi-albert,3,0,8.389374081365663,-0.0032760931679565973,14.085176,10.9475,5.917056,-5.030444,12.765,0
674,2,broadcast-brain,uniform,polarized,0,barabasi-albert,3,0,6.629458826591526,-0.008286111753990213,18.032383,12.636389,7.577389,-5.059,12.636389,0
680,2,broadcast-brain,uniform,polarized,2,ba-homophilic,3,0,5.80712310401203,-0.009672157408425171,8.959386,11.888889,6.560833,-5.3280563,11.888889,0
684,2,broadcast-brain,normal,normal,0,ba-homophilic,3,0,1.7682858126105945,-0.0008673361200013327,2.515421,3.5544446,1.0458889,-2.5085557,3.5544446,0
686,2,broadcast-brain,normal,normal,0,barabasi-albert,3,0,1.6921248196386824,-0.0075302660991163825,2.3958113,2.6485553,1.0372778,-1.6112775,3.5948334,0
687,2,broadcast-brain,normal,normal,0,barabasi-albert,3,1,1.4464294218302314,-0.0080702060123914,2.171735,2.5030556,1.1885555,-1.3145001,3.3406112,0
688,2,broadcast-brain,normal,normal,1,ba-homophilic,3,0,0.8800024470008158,-0.005934912471007977,1.1343257,2.7986112,0.6621111,-2.1365001,2.7986112,0
690,2,broadcast-brain,normal,normal,1,barabasi-albert,3,0,1.1579903338840554,0.004599428292852719,2.3851032,3.1319444,1.4230556,-1.7088888,4.8261113,0
691,2,broadcast-brain,normal,normal,1,barabasi-albert,3,1,1.891112722018186,0.004420588787864236,3.949087,2.532722,2.1941667,-0.33855534,3.5474446,0
692,2,broadcast-brain,normal,normal,2,ba-homophilic,3,0,2.066693156440693,-0.006573783302199249,3.4675715,2.8611112,2.2398887,-0.6212225,4.383278,0
694,2,broadcast-brain,normal,normal,2,barabasi-albert,3,0,1.023304706801791,-0.003837330255033745,1.1885439,2.5933332,0.48766667,-2.1056666,2.5933332,0
695,2,broadcast-brain,normal,normal,2,barabasi-albert,3,1,1.0881570347249057,0.005228141182148619,1.9681572,2.6719444,0.8192223,-1.8527222,3.4316108,0
720,2,broadcast-brain,polarized,normal,0,ba-homophilic,3,0,5.166096628880968,0.004972692657919495,11.0005665,2.6697223,2.9066112,0.23688889,9.058889,0
729,2,broadcast-brain,polarized,normal,2,ba-homophilic,3,1,8.400721448399183,-0.006398572598107795,14.424033,2.5544446,4.6296663,2.0752218,12.45911,0
731,2,broadcast-brain,polarized,normal,2,barabasi-albert,3,1,6.9183159838255,0.007212982436650479,13.943059,2.6941667,3.4454446,0.7512779,12.769333,0
747,2,broadcast-brain,polarized,polarized,0,barabasi-albert,3,1,6.883123274841999,0.008262955592228814,8.179157,10.888889,7.657611,-3.2312784,11.224333,0
748,2,broadcast-brain,polarized,polarized,1,ba-homophilic,3,0,8.39886872261358,-7.157019360572769e-05,12.626508,12.6975,9.808722,-2.8887787,12.6975,0
756,2,appeal-mean,uniform,normal,0,ba-homophilic,3,0,0.2678991295790602,-0.007955093540217548,0.0002882647,3.4211113,0.0,-3.4211113,3.4211113,0
757,2,appeal-mean,uniform,normal,0,ba-homophilic,3,1,0.33772561341512897,-0.00998405724190749,0.021096021,3.2733333,4.9303807e-31,-3.2733333,3.2733333,0
758,2,appeal-mean,uniform,normal,0,barabasi-albert,3,0,0.25555618458777274,-0.007566561103204261,0.0012491471,2.99,2.9582284e-30,-2.99,2.99,0
759,2,appeal-mean,uniform,normal,0,barabasi-albert,3,1,0.20685888853817513,-0.006143810900088352,3.7960785e-05,2.6944444,0.0,-2.6944444,2.6944444,0
760,2,appeal-mean,uniform,normal,1,ba-homophilic,3,0,0.39612249014154644,-0.009099060580201821,0.033231895,3.4069448,0.088,-3.3189447,3.4069448,0
761,2,appeal-mean,uniform,normal,1,ba-homophilic,3,1,0.23232524878265365,-0.006871920610647397,0.003027929,2.542389,0.0,-2.542389,2.542389,0
762,2,appeal-mean,uniform,normal,1,barabasi-albert,3,0,0.32651635801045964,-0.007027626260103683,0.04691335,2.6719441,0.088,-2.583944,2.6719441,0
763,2,appeal-mean,uniform,normal,1,barabasi-albert,3,1,0.22174299860915364,-0.006582966178857905,0.00087178004,2.816611,0.0,-2.816611,2.816611,0
764,2,appeal-mean,uniform,normal,2,ba-homophilic,3,0,0.3284313762799288,-0.00706000012240259,0.033979274,2.4166667,0.088,-2.3286667,2.4166667,0
766,2,appeal-mean,uniform,normal,2,barabasi-albert,3,0,0.17118966381654122,-0.005084841499501224,0.0,2.2475,0.0,-2.2475,2.2475,0
767,2,appeal-mean,uniform,normal,2,barabasi-albert,3,1,0.24086307454432837,-0.007154348748841437,0.0,3.1622221,0.0,-3.1622221,3.1622221,0
792,2,appeal-mean,normal,normal,0,ba-homophilic,3,0,0.29107320228897793,-0.00862859249721825,0.0048740776,3.277778,2.4651903e-31,-3.277778,3.277778,0
793,2,appeal-mean,normal,normal,0,ba-homophilic,3,1,0.24997645556409798,-0.007386988488392594,0.0014413235,2.736389,0.0,-2.736389,2.736389,0
794,2,appeal-mean,normal,normal,0,barabasi-albert,3,0,0.3343750536441804,-0.009889381326296754,0.0021811079,3.6066666,0.0,-3.6066666,3.6066666,0
795,2,appeal-mean,normal,normal,0,barabasi-albert,3,1,0.2349368990434062,-0.006949240708243257,0.004564019,2.665111,0.0,-2.665111,2.665111,0
796,2,appeal-mean,normal,normal,1,ba-homophilic,3,0,0.3211993519778661,-0.00944196094855734,0.006856118,3.1666667,2.4651903e-31,-3.1666667,3.1666667,0
797,2,appeal-mean,normal,normal,1,ba-homophilic,3,1,0.38027656148012245,-0.008629798870280862,0.032456134,3.0064445,0.088,-2.9184444,3.0064445,0
799,2,appeal-mean,normal,normal,1,barabasi-albert,3,1,0.28782780088349436,-0.008414419246542508,0.0029787354,2.9608333,0.0,-2.9608333,2.9608333,0
800,2,appeal-mean,normal,normal,2,ba-homophilic,3,0,0.24512149536557962,-0.007219718266868486,0.0019217648,2.6030555,0.0,-2.6030555,2.6030555,0
801,2,appeal-mean,normal,normal,2,ba-homophilic,3,1,0.2692083930779322,-0.007930557977627309,0.0018598998,2.8261666,0.0,-2.8261666,2.8261666,0
802,2,appeal-mean,normal,normal,2,barabasi-albert,3,0,0.29318430546957724,-0.008658788339382387,0.0036987963,3.1679444,0.0,-3.1679444,3.1679444,0
803,2,appeal-mean,normal,normal,2,barabasi-albert,3,1,0.33729094248630265,-0.00995250906576129,0.003415814,3.416389,0.0,-3.416389,3.416389,0
828,2,appeal-mean,polarized,normal,0,ba-homophilic,3,0,0.3457378418961622,-0.007557792644694921,0.04303206,2.4344444,0.088,-2.3464444,2.4344444,0
831,2,appeal-mean,polarized,normal,0,barabasi-albert,3,1,0.2643956802588737,-0.007792428474013622,0.0027499117,2.6608334,9.860761e-31,-2.6608334,2.6608334,0
832,2,appeal-mean,polarized,normal,1,ba-homophilic,3,0,0.4845514101612623,-0.009143755914668697,0.1181722,3.3497224,0.17422222,-3.1755002,3.3497224,0
833,2,appeal-mean,polarized,normal,1,ba-homophilic,3,1,0.25153045050046924,-0.007458516584532293,0.0006726177,2.9719443,0.0,-2.9719443,2.9719443,0
834,2,appeal-mean,polarized,normal,1,barabasi-albert,3,0,0.2649865927199973,-0.007858200094818532,0.023724765,2.9504445,1.2325952e-30,-2.9504445,2.9504445,0
835,2,appeal-mean,polarized,normal,1,barabasi-albert,3,1,0.2500936753913019,-0.007416993270362667,0.0007687059,3.001111,0.0,-3.001111,3.001111,0
837,2,appeal-mean,polarized,normal,2,ba-homophilic,3,1,0.27973369473583015,-0.008265077711769897,0.0016432842,3.0344443,0.0,-3.0344443,3.0344443,0
839,2,appeal-mean,polarized,normal,2,barabasi-albert,3,1,0.2070059878793778,-0.00614869270928845,0.0015666755,2.7177222,0.0,-2.7177222,2.7177222,0
864,2,appeal-median,uniform,normal,0,ba-homophilic,3,0,0.24951113976234768,-0.00733857200291362,0.0022100294,2.5763888,9.860761e-31,-2.5763888,2.5763888,0
865,2,appeal-median,uniform,normal,0,ba-homophilic,3,1,2.412824009698261,-0.0055937903822816885,19.48039,3.6566665,2.2094998,-1.4471667,3.6566665,0
867,2,appeal-median,uniform,normal,0,barabasi-albert,3,1,2.491476736277297,-0.0067470914961525776,14.413021,3.0697222,2.2293334,-0.8403888,3.0697222,0
868,2,appeal-median,uniform,normal,1,ba-homophilic,3,0,0.31215765620518604,-0.009231578605881648,0.0021663683,3.4052777,0.0,-3.4052777,3.4052777,0
870,2,appeal-median,uniform,normal,1,barabasi-albert,3,0,0.30092533079690975,-0.008831130967757821,0.0023572033,2.8995,0.0,-2.8995,2.8995,0
872,2,appeal-median,uniform,normal,2,ba-homophilic,3,0,0.22842216132093524,-0.006784816672899067,0.0,2.998889,0.0,-2.998889,2.998889,0
873,2,appeal-median,uniform,normal,2,ba-homophilic,3,1,0.27235252332914384,-0.008073534472967707,0.0009608824,3.2497222,0.0,-3.2497222,3.2497222,0
874,2,appeal-median,uniform,normal,2,barabasi-albert,3,0,0.23197670795619044,-0.006890397266025459,0.0,3.0455556,0.0,-3.0455556,3.0455556,0
875,2,appeal-median,uniform,normal,2,barabasi-albert,3,1,0.21572733374922165,-0.006407742586610544,0.0,2.8322222,0.0,-2.8322222,2.8322222,0
900,2,appeal-median,normal,normal,0,ba-homophilic,3,0,0.2734118978188094,-0.008092292830078313,0.0016452256,3.0808334,0.0,-3.0808334,3.0808334,0
901,2,appeal-median,normal,normal,0,ba-homophilic,3,1,0.27507973273831177,-0.008138396255503416,0.0011530588,3.0586112,9.860761e-31,-3.0586112,3.0586112,0
902,2,appeal-median,normal,normal,0,barabasi-albert,3,0,0.2102262436174879,-0.006244343869826373,0.0,2.76,0.0,-2.76,2.76,0
903,2,appeal-median,normal,normal,0,barabasi-albert,3,1,0.3624663619861165,-0.008096345071069797,0.04038257,2.8044446,0.088,-2.7164445,2.8044446,0
904,2,appeal-median,normal,normal,1,ba-homophilic,3,0,0.19754410994718166,-0.005867646830114308,0.00011963412,2.5935,0.0,-2.5935,2.5935,0
906,2,appeal-median,normal,normal,1,barabasi-albert,3,0,0.17696580663885292,-0.00525641009818375,0.0,2.3233333,0.0,-2.3233333,2.3233333,0
907,2,appeal-median,normal,normal,1,barabasi-albert,3,1,0.23491490957626399,-0.006966138840126239,0.0014519303,2.9008334,0.0,-2.9008334,2.9008334,0
908,2,appeal-median,normal,normal,2,ba-homophilic,3,0,0.18303817681417575,-0.005436777529133934,0.0,2.4030557,0.0,-2.4030557,2.4030557,0
909,2,appeal-median,normal,normal,2,ba-homophilic,3,1,0.27367310279904444,-0.008061216214663302,0.003601885,2.5952775,0.0,-2.5952775,2.5952775,0
910,2,appeal-median,normal,normal,2,barabasi-albert,3,0,0.2114957245586505,-0.006282051224514372,0.0,2.7766666,0.0,-2.7766666,2.7766666,0
911,2,appeal-median,normal,normal,2,barabasi-albert,3,1,0.17315736381536523,-0.005143288034119761,0.0,2.2733333,0.0,-2.2733333,2.2733333,0
936,2,appeal-median,polarized,normal,0,ba-homophilic,3,0,0.27305480045284725,-0.008046636471853542,0.00945079,2.6448333,1.4791142e-30,-2.6448333,2.6448333,0
937,2,appeal-median,polarized,normal,0,ba-homophilic,3,1,0.3740204004275854,-0.008427264871101039,0.05539881,2.9444444,0.088,-2.8564444,2.9444444,0
938,2,appeal-median,polarized,normal,0,barabasi-albert,3,0,0.33924331659026913,-0.009945375158438859,0.003610863,3.2430558,0.0,-3.2430558,3.2430558,0
939,2,appeal-median,polarized,normal,0,barabasi-albert,3,1,2.2317624362705337,-0.005868582779465758,16.248554,2.9722223,1.9653333,-1.006889,2.9722223,0
942,2,appeal-median,polarized,normal,1,barabasi-albert,3,0,0.18610608757531133,-0.005527903591345882,0.0,2.4433334,0.0,-2.4433334,2.4433334,0
943,2,appeal-median,polarized,normal,1,barabasi-albert,3,1,0.2259052267430146,-0.0067031371950833545,0.0005765294,2.7766666,9.860761e-31,-2.7766666,2.7766666,0
944,2,appeal-median,polarized,normal,2,ba-homophilic,3,0,0.2550025983863872,-0.007509733557498836,0.0035674209,2.8847222,0.0,-2.8847222,2.8847222,0
945,2,appeal-median,polarized,normal,2,ba-homophilic,3,1,0.3379497885490526,-0.009960779975172626,0.0023904366,3.3444448,0.0,-3.3444448,3.3444448,0
946,2,appeal-median,polarized,normal,2,barabasi-albert,3,0,0.18542902501999525,-0.005507792822376098,0.0,2.4344444,0.0,-2.4344444,2.4344444,0
947,2,appeal-median,polarized,normal,2,barabasi-albert,3,1,0.27654140412268063,-0.008184444734413703,0.0034336848,2.8864446,9.860761e-31,-2.8864446,2.8864446,0
